release,date_from,top_contributions_perc 1,top_contributions_perc 2,top_contributions_perc 3,top_contributions_perc 5,top_contributions_perc 10,top_contributions_perc 15,top_contributions_perc 20,top_contributions_perc 25,top_contributions_perc 30,top_contributions_perc 50,top_contributions_perc 100,top_contributions_perc 200,top_contributions_perc 500,top_contributions_perc 1000
Quarter from 2014-04,2014-04-01T00:00:00Z,30.7955517536355860,59.2814371257485030,67.7502138579982891,80.5816937553464500,88.5372112917023097,92.6432848588537211,94.7818648417450813,96.1505560307955518,97.1770744225834046,99.9144568006843456,100.0000000000000000,100.0000000000000000,100.0000000000000000,100.0000000000000000
Quarter from 2014-07,2014-07-01T00:00:00Z,18.6525974025974026,32.3863636363636364,41.3311688311688312,53.3766233766233766,64.7889610389610390,72.1428571428571429,77.8571428571428571,82.0292207792207792,85.2759740259740260,92.4837662337662338,97.6136363636363636,100.0000000000000000,100.0000000000000000,100.0000000000000000
Quarter from 2014-10,2014-10-01T00:00:00Z,12.1694447925805239,20.6040857250281990,27.8731670635417972,39.6039603960396040,59.3808747963403935,68.6426870535154781,74.3952876300288257,79.0575260057651335,82.4414086978318085,90.3872665747587417,96.4782554204787567,99.2856247650081464,100.0000000000000000,100.0000000000000000
Quarter from 2015-01,2015-01-01T00:00:00Z,8.0546519193233572,15.4586857514638907,21.8998048145738452,33.8451528952504880,54.5998698763825634,66.6623292127521145,73.9752765126870527,79.2452830188679245,82.3552374756018217,90.0455432661027977,95.7059206245933637,98.7638256343526350,100.0000000000000000,100.0000000000000000
Quarter from 2015-04,2015-04-01T00:00:00Z,4.5647058823529412,9.0541176470588235,13.4964705882352941,21.0352941176470588,37.0729411764705882,49.4776470588235294,59.3882352941176471,67.3317647058823529,73.9294117647058824,85.6094117647058824,92.1505882352941176,96.5176470588235294,100.0000000000000000,100.0000000000000000
Quarter from 2015-07,2015-07-01T00:00:00Z,5.4947850419740524,10.5062325108114983,15.3735266683625880,22.8864580683456288,37.7088103112015602,46.9346222335283643,54.6765030102603239,61.1549224116001018,66.5649113881115916,79.5302297973374035,88.9680318833206139,94.0727550241668787,98.9061307555329433,100.0000000000000000
Quarter from 2015-10,2015-10-01T00:00:00Z,4.1904405574782527,8.3528201290805350,11.8510897016181835,17.9964456084557104,30.8109624918155458,41.0812833224207277,49.3312131699560378,56.2155083715274530,62.1083154054812459,76.3352352445982602,87.2790197362267328,93.3214853615190347,98.4192311289869984,100.0000000000000000
Quarter from 2016-01,2016-01-01T00:00:00Z,4.9120062573328119,8.8854125928822839,12.7649589362534220,19.4524833789597184,32.3347673054360579,42.0962064919827923,49.0105592491200626,55.2053187328901056,60.1329683222526398,74.0946421587798201,86.3824794681267110,92.2017989831834181,97.4188502150958154,100.0000000000000000
Quarter from 2016-04,2016-04-01T00:00:00Z,3.3972488536890371,6.5999722106433236,9.6776434625538419,15.1451993886341531,27.0182020286230374,36.0219535917743504,43.4069751285257746,49.3816868139502571,54.3698763373627901,67.7365568987077949,80.9017646241489510,89.0509934695011810,95.5745449492844241,99.6248436848686953
Quarter from 2016-07,2016-07-01T00:00:00Z,6.2746462537694270,8.9422407794015310,11.4416608675481327,15.6402226861517049,23.8981674785432614,30.8513106007886801,36.5344467640918580,41.4289028067733704,45.5926699141730457,57.7186267687311529,75.3943400603108328,85.9255393180236604,93.3890048712595685,97.6049640454650893
Quarter from 2016-10,2016-10-01T00:00:00Z,3.1711217729038154,6.3376742060772218,9.1889421978524103,14.1877998629198081,23.6965958419008453,30.5780214758967329,36.2485720813342472,41.1149188942197852,45.2547406899702993,57.5782499428832534,72.6753484121544437,82.7187571395933288,91.4599040438656614,96.3947909527073338
Quarter from 2017-01,2017-01-01T00:00:00Z,4.6512481644640235,8.6784140969162996,10.7562408223201175,14.5337738619676946,21.9016152716593245,27.8597650513950073,32.6174743024963289,36.4831130690161527,40.1027900146842878,51.9970631424375918,68.6820851688693098,80.5910425844346549,89.9265785609397944,94.9926578560939794
Quarter from 2017-04,2017-04-01T00:00:00Z,6.1381538349849359,8.3015717448909216,10.4432102798649679,13.8770917274674217,21.1005844132273404,26.9556063740970634,31.9939017750190570,36.4223746778467458,40.3535518530618171,51.7042360884242622,67.0006170822897383,78.3694507967621329,87.6184253511924208,93.1757958546589713
Quarter from 2017-07,2017-07-01T00:00:00Z,4.6010428187707379,7.9412229420129562,10.3871069679254227,13.9895718122926213,20.3634065413177437,25.7102227840101122,30.5767103807868542,34.9375888765997788,38.7865381576868384,48.8481592668668036,63.6119450150102702,76.6598198767577816,86.8478432611787012,92.7287091167641018
Quarter from 2017-10,2017-10-01T00:00:00Z,2.8218694885361552,5.5702527924750147,7.5984714873603762,10.8428865373309818,17.5448265726043504,22.6300705467372134,27.0355673133450911,31.0846560846560847,34.6671075837742504,45.4989711934156379,60.2035567313345091,72.3544973544973545,82.9952968841857731,89.6164021164021164
Quarter from 2018-01,2018-01-01T00:00:00Z,2.3469013568023469,3.8789064091594345,5.3538687202053539,7.8963451900745630,13.5558000244468891,17.6913987695065803,21.3299107688546632,24.2920588355131809,27.0015890477936683,36.4421627347919977,50.7354439147618466,64.2464246424642464,77.1706800309660596,85.2992706678075215
